codigo,estacao,uf,regiao,latitude,longitude,altitude_m,ano_inicio,ano_fim,anos_presentes,anos_cobertura_80,anos_cobertura_90,cobertura_mediana,observacoes_validas,deslocamento_max_coord_km,coordenada_suspeita,dentro_dominio_era5
A942,SAO JOSE DO XINGU,MT,CO,-10.48416666,-52.37249999,300.0,2019,2025,7,2,2,0.5461187214611872,29160,0.0,False,True
A943,SERRA NOVA DOURADA,MT,CO,-11.98777777,-51.4261111,441.0,2019,2025,7,2,2,0.4853881278538813,28645,0.0,False,True
A944,ROSARIO OESTE,MT,CO,-14.82888888,-56.44194444,195.0,2019,2025,7,4,4,0.9587887067395264,37621,0.0,False,True
A945,BARRA DO GARCAS,MT,CO,-15.88472221,-52.22722221,304.0,2025,2025,1,0,0,0.78125,675,0.0,False,True
A947,NOVO SANTO ANTONIO,MT,CO,-12.28805555,-50.97138888,205.0,2025,2025,1,1,0,0.8627450980392157,704,0.0,False,True
A949,DIAMANTINO,MT,CO,-14.37777777,-56.37972221,317.0,2025,2025,1,0,0,0.4035714285714286,339,0.0,False,True
A950,ITANHANGA,MT,CO,-12.23416666,-56.60222222,350.0,2025,2025,1,1,1,0.9341397849462365,695,0.0,False,True
A954,COCALINHO,MT,CO,-14.38555555,-51.00972222,252.0,2025,2025,1,1,1,0.9712643678160919,676,0.0,False,True
A955,LUCAS DO RIO VERDE,MT,CO,-13.07499999,-55.91138888,393.0,2025,2025,1,1,1,0.9712643678160919,676,0.0,False,True
B803,CAMPINA DA LAGOA,PR,S,-24.57083332,-52.80027777,598.0,2016,2025,10,5,4,0.7863013698630137,56015,0.22472552499345172,False,True
B804,LARANJEIRAS DO SUL,PR,S,-25.36888888,-52.39194444,835.0,2016,2025,10,7,7,0.9507058287795993,62319,0.9353426238684113,False,True
B806,COLOMBO,PR,S,-25.322464,-49.157733,950.0,2016,2025,10,10,9,0.9888251054220625,81458,0.03565531966392158,False,True
B807,PORTO ALEGRE- BELEM NOVO,RS,S,-30.1861111,-51.17805554,3.3,2022,2024,3,3,3,1.0,18100,0.0,False,True
B808,CACHOEIRINHA,RS,S,-29.95138888,-51.12416666,72.0,2025,2025,1,0,0,0.3552839116719243,2703,0.0,False,True
B809,SAPUCAIA DO SUL,RS,S,-29.81388888,-51.15666666,23.0,2025,2025,1,0,0,0.46156462585034014,2714,0.0,False,True
B810,PARQUE ELDORADO,RS,S,-30.09666666,-51.67388888,50.0,2025,2025,1,0,0,0.34003680336487907,2587,0.0,False,True
B811,SERTAO SANTANA,RS,S,-30.49416666,-51.66333333,116.0,2025,2025,1,0,0,0.7586309523809524,2549,0.0,False,True
B812,CHARQUEADAS,RS,S,-29.96555555,-51.62555554,23.0,2025,2025,1,0,0,0.454421768707483,2672,0.0,False,True
B813,MINAS DO LEAO,RS,S,-30.12444443,-52.05083333,54.0,2025,2025,1,0,0,0.4550653594771242,1671,0.0,False,True
B814,MONTENEGRO,RS,S,-29.75861111,-51.4361111,15.0,2025,2025,1,0,0,0.5136165577342048,1886,0.0,False,True
B816,SANTA MARIA DO HERVAL,RS,S,-29.47916666,-51.01333333,650.0,2025,2025,1,0,0,0.5310150375939849,1695,0.0,False,True
B817,CAXIAS DO SUL - CRIUVA,RS,S,-28.87416666,-50.97555554,857.0,2025,2025,1,0,0,0.5111655773420479,1877,0.0,False,True
B818,CAXIAS DO SUL - AEROPORTO,RS,S,-29.1961111,-51.18638888,756.0,2025,2025,1,0,0,0.4380952380952381,1472,0.0,False,True
B819,ROLANTE,RS,S,-29.65583333,-50.61805554,69.0,2025,2025,1,1,0,0.8318014705882353,2715,0.0,False,True
B820,SAO FRANCISCO DE PAULA,RS,S,-29.44222221,-50.56027777,886.0,2025,2025,1,0,0,0.7760416666666666,2533,0.0,False,True
B821,SANTANA DA BOA VISTA,RS,S,-30.85861111,-53.15555555,138.0,2025,2025,1,0,0,0.7138364779874213,1816,0.0,False,True
B822,CACHOEIRA DO SUL,RS,S,-30.01833332,-52.93888888,73.0,2025,2025,1,0,0,0.7346698113207547,1869,0.0,False,True
B823,PINHEIRO MACHADO,RS,S,-31.57472221,-53.38833333,419.0,2025,2025,1,0,0,0.7429245283018868,1890,0.0,False,True
B825,PORTO ALEGRE - BELEM NOVO,RS,S,-30.1861111,-51.17833332,3.3,2025,2025,1,0,0,0.3229591836734694,1899,0.0,False,True
B826,HERVAL,RS,S,-32.01277777,-53.40305555,331.0,2025,2025,1,1,1,0.9044811320754716,2301,0.0,False,True
B827,BAGE - CENTRO,RS,S,-31.30555555,-54.01333333,226.2,2025,2025,1,0,0,0.4406318082788671,1618,0.0,False,True
B828,ACEGUA,RS,S,-31.87472221,-54.11972221,271.0,2025,2025,1,0,0,0.7437106918238994,1892,0.0,False,True
B829,SANTA VITORIA DO PALMAR (RESERVA DO TAIM),RS,S,-32.83583333,-52.6436111,2.0,2025,2025,1,0,0,0.7456761006289309,1897,0.0,False,True
B830,SANTA VITORIA DO PALMAR (CENTRO),RS,S,-33.53166666,-53.35027777,29.0,2025,2025,1,1,1,0.9797619047619047,2469,0.0,False,True
B832,CAPAO DA CANOA,RS,S,-29.68527777,-49.99305555,0.0,2025,2025,1,0,0,0.6171875,1185,0.0,False,True
B836,PALMARES DO SUL,RS,S,-30.24916666,-50.50916666,4.0,2025,2025,1,1,0,0.8958333333333334,1720,0.0,False,True
B839,SANTO ANTONIO DA PATRULHA,RS,S,-29.81611111,-50.53333333,47.0,2025,2025,1,1,1,0.9109375,1749,0.0,False,True
B841,TORRES,RS,S,-29.41361111,-49.80361111,0.0,2025,2025,1,1,1,0.9052083333333333,1738,0.0,False,True
C891,CRIOSFERA,SP,SE,-84.0,-79.49416666,1285.0,2020,2020,1,1,0,0.8216074681238615,7217,0.0,False,False
F501,BELO HORIZONTE - CERCADINHO,MG,SE,-19.97999999,-43.95861111,1199.55,2013,2025,13,12,12,0.9980646630236795,104166,0.005628396120512078,False,True
S101,FORTE PRINCIPE,RO,N,-12.42999999,-64.41999999,,2016,2018,3,0,0,0.0,1406,0.0,False,True
S102,PEF IPIRANGA,AM,N,-2.93055554,-69.69527777,,2016,2018,3,0,0,0.004223744292237443,449,0.0,False,True
S103,CRMN MANAUS,AM,N,-3.02249999,-60.05555555,,2016,2018,3,0,0,0.6783105022831051,12246,0.0,False,True
S104,DTCEA VILHENA,RO,N,-12.75055555,-60.14916666,,2016,2018,3,0,0,0.20079908675799088,5688,0.0,False,True
S105,DTCEA TABATINGA,AM,N,-4.25055555,-69.93499999,,2016,2018,3,0,0,0.0,426,0.0,False,True
S107,DOM ELISEU,PA,N,-4.28999999,-47.55,,2016,2018,3,0,0,0.5300228310502283,9323,0.0,False,True
S108,SAO BENTO,MA,NE,-2.7,-44.85,,2016,2018,3,0,0,0.03458904109589041,908,0.0,False,True
S110,DTCEA GUAJARA-MIRIM,RO,N,-10.78999999,-65.33277777,,2016,2018,3,2,0,0.8248858447488584,14968,0.0,False,True
S111,ULIANOPOLIS,PA,N,-3.8,-47.51,,2016,2018,3,0,0,0.0,0,0.0,False,True
S113,BALIZA,RR,N,0.94777777,-59.74638888,,2016,2018,3,0,0,0.2522831050228311,9081,0.0,False,True
S114,PACARAIMA,RR,N,4.47749999,-61.14916666,,2016,2018,3,0,0,0.01780821917808219,4480,0.0,False,True
S115,PEF YAUARETE,AM,N,0.59944444,-69.19194444,,2016,2018,3,0,0,0.0,2878,0.0,False,True
S116,PEF ESTIRAO DO EQUADOR,AM,N,-4.52999999,-71.61749999,,2016,2018,3,0,0,0.0,4808,0.0,False,True
S117,DTCEA TEFE,AM,N,-3.37722221,-64.72305554,,2016,2018,3,2,2,0.9005707762557078,16555,0.0,False,True
S120,DTCEA JACAREACANGA,PA,N,-6.23722221,-57.77499999,,2016,2018,3,2,1,0.8165525114155251,15826,0.0,False,True
S121,SANTA ISABEL DO RIO NEGRO,AM,N,-0.41444444,-65.01749999,,2016,2018,3,0,0,0.0,2930,0.0,False,True
S122,EB_PEF_BONFIM,MG,SE,3.35888888,-59.82388888,,2016,2018,3,0,0,0.0,4665,0.0,False,True
S701,ANGELICA,MS,CO,-22.148083,-53.763736,347.0,2018,2021,4,4,3,0.9584222632668069,30782,0.013219658805996766,False,True
S702,ARAL MOREIRA,MS,CO,-22.955014,-55.626055550000004,605.0,2018,2021,4,3,3,0.9291095890410959,29475,0.005896938675098813,False,True
S703,BANDEIRANTES,MS,CO,-19.945547275000003,-54.36857205,624.0,2018,2021,4,1,0,0.0,6737,0.0041841409726217854,False,True
S704,BONITO,MS,CO,-21.24671133,-56.450498775,329.0,2018,2021,4,2,2,0.832886353819573,22693,0.007700213273493781,False,True
S705,BRASILANDIA,MS,CO,-21.298305665,-52.06890294,345.0,2018,2021,4,1,1,0.28264840182648404,10984,0.003403650665009011,False,True
S706,CAARAPO,MS,CO,-22.657056,-54.819306,456.0,2018,2021,4,2,1,0.6965639581305986,22461,0.018858938192255596,False,True
S707,CAMAPUA,MS,CO,-19.587513995000002,-54.030041495,540.0,2018,2021,4,1,0,0.24069634703196346,10770,0.004618539236654739,False,True
S708,FATIMA DO SUL,MS,CO,-22.308652555000002,-54.32583316,340.0,2018,2021,4,1,1,0.06957232327769046,8539,0.004608509493518622,False,True
S709,IGUATEMI,MS,CO,-23.64446272,-54.570283384999996,319.0,2018,2021,4,3,1,0.8188099676319288,27623,0.0021115806392683046,False,True
S710,ITAPORA,MS,CO,-22.092833,-54.798833,360.0,2018,2021,4,4,2,0.9388863028476009,31197,0.008418001336105915,False,True
S711,LAGUNA CARAPA,MS,CO,-22.575389,-55.160333,499.0,2018,2021,4,2,2,0.7696856987798488,24427,0.013606258340524924,False,True
S712,NOVA ALVORADA DO SUL,MS,CO,-21.450972,-54.341972,5.0,2018,2021,4,2,0,0.761200020489404,25594,0.015729117868857168,False,True
S713,NOVA ANDRADINA,MS,CO,-22.078569549999997,-53.465861165,372.0,2018,2021,4,1,1,0.3007990867579909,11696,0.005438024764424407,False,True
S714,PEDRO GOMES,MS,CO,-18.07277777,-54.54888888,251.0,2018,2021,4,1,0,0.5501465928088429,20102,0.011085992784658508,False,True
S715,RIBAS DO RIO PARDO,MS,CO,-20.466694,-53.763028,442.0,2018,2021,4,3,1,0.813655001836981,29046,0.004180815927411217,False,True
S716,SANTA RITA DO PARDO,MS,CO,-21.305889,-52.820375,383.0,2018,2021,4,3,1,0.8178082191780822,29168,0.011822678650940582,False,True
S717,SELVIRIA,MS,CO,-20.35141644,-51.430249884999995,374.0,2018,2021,4,2,2,0.6312800781696342,17583,0.0042240671982633265,False,True
