codigo,observacoes,temperatura_min_c,temperatura_max_c,primeiro_datetime,ultimo_datetime,ano
A837,8740,-1.2,35.6,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A838,8739,1.0,38.0,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A839,8735,-1.0,35.9,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A840,8745,-0.5,35.1,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A844,8746,-2.2,33.6,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A852,8728,1.4,38.9,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A853,8737,-1.5,37.7,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A854,8739,-0.5,35.9,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A856,8727,-1.2,34.6,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A878,8745,3.5,35.9,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A879,8723,-0.9,33.2,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A880,8721,-2.3,33.2,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A881,8180,1.2,38.7,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A882,8726,1.6,39.3,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A883,7712,6.2,37.6,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A884,702,14.6,40.9,2013-12-02 18:00:00,2013-12-31 23:00:00,2013
A899,8746,0.7,39.9,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A806,8729,4.4,36.7,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A814,8746,0.9,38.2,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A815,8124,-3.3,29.0,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A816,8679,-1.7,30.8,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A817,8746,2.2,38.8,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A841,8746,-2.1,34.8,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A845,8718,-7.6,23.2,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A848,6311,-8.2,40.5,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A851,7858,0.4,37.5,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A857,6841,-0.2,33.7,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A858,8325,1.8,33.5,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A859,8694,-1.2,33.5,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A860,8746,-3.1,34.0,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A861,8746,-1.7,34.8,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A862,8703,-2.9,35.8,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A863,7966,-1.6,37.5,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A864,8738,-2.5,33.3,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A866,8738,5.4,30.8,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A867,7996,4.5,35.6,2013-01-02 13:00:00,2013-12-31 23:00:00,2013
A868,8740,2.0,37.6,2013-01-01 00:00:00,2013-12-31 23:00:00,2013
A001,8760,11.6,34.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A045,8758,8.4,36.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A046,1888,16.5,35.6,2014-10-13 14:00:00,2014-12-31 23:00:00,2014
A002,8760,10.3,39.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A003,8758,9.3,38.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A011,8726,10.1,41.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A012,6837,11.9,36.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A013,8483,12.8,40.9,2014-01-01 00:00:00,2014-12-30 14:00:00,2014
A014,8751,15.2,40.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A015,8759,9.9,38.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A016,8760,8.7,38.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A017,8760,14.5,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A022,8125,14.7,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A023,8759,11.2,38.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A024,8581,12.3,33.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A025,7583,10.5,38.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A026,8760,7.3,38.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A027,6419,11.1,39.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A028,8755,12.6,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A032,8760,16.7,41.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A033,8759,9.2,39.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A034,8750,11.8,37.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A035,7749,10.3,36.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A036,8758,11.0,34.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A037,8283,11.1,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A702,8760,8.2,40.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A703,8760,4.7,37.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A704,8747,9.8,42.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A709,7741,8.5,40.3,2014-02-12 11:00:00,2014-12-31 23:00:00,2014
A710,8512,9.1,41.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A717,3813,12.7,39.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A719,2709,9.4,38.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A720,8760,11.4,42.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A721,8760,6.8,40.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A722,8760,8.3,40.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A723,7705,6.7,42.7,2014-02-13 23:00:00,2014-12-31 23:00:00,2014
A724,8760,11.5,39.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A730,8760,8.9,37.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A731,8760,5.3,41.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A732,7192,9.1,35.0,2014-01-01 00:00:00,2014-12-31 15:00:00,2014
A742,8760,9.6,40.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A743,8759,4.3,40.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A749,8760,6.8,41.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A750,7903,3.3,40.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A751,8422,7.0,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A752,7170,5.1,40.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A754,8760,6.1,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A756,8760,6.8,42.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A757,8538,5.3,40.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A758,8622,5.3,41.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A759,8760,10.5,39.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A760,8755,9.9,38.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A761,8760,10.4,39.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A901,8105,12.8,39.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A902,7197,10.8,38.9,2014-02-19 14:00:00,2014-12-31 23:00:00,2014
A903,7203,12.9,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A904,8760,13.7,38.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A905,6003,12.5,37.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A906,8760,15.6,37.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A907,8760,12.0,40.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A908,5746,14.3,38.2,2014-01-01 13:00:00,2014-12-31 23:00:00,2014
A909,7584,11.5,38.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A910,7481,15.4,38.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A912,7277,11.4,36.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A913,8407,10.9,34.6,2014-01-01 00:00:00,2014-12-30 05:00:00,2014
A914,8760,15.1,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A915,7514,11.9,38.4,2014-01-01 08:00:00,2014-12-31 23:00:00,2014
A916,2408,15.0,37.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A917,5367,13.2,39.0,2014-01-03 15:00:00,2014-12-31 23:00:00,2014
A919,7164,15.1,37.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A920,8000,14.0,36.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A921,8735,16.7,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A922,7855,11.0,38.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A924,8760,14.5,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A926,8760,15.6,36.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A927,1976,19.4,33.6,2014-01-01 00:00:00,2014-03-24 13:00:00,2014
A928,8760,13.0,38.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A929,8439,13.6,39.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A930,8318,15.8,40.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A931,8759,12.0,38.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A932,8760,13.8,40.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A933,8760,11.4,39.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A934,8760,10.6,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A935,6130,13.0,39.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A936,8759,11.3,38.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A937,8760,10.3,37.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A941,8760,12.2,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A303,8759,18.2,33.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A323,7782,17.0,39.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A327,8760,17.3,36.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A353,8760,16.9,36.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A355,8760,19.2,35.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A356,8468,16.8,33.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A401,8175,20.3,35.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A402,8754,14.0,39.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A404,8760,12.6,36.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A405,7694,17.1,33.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A406,8754,16.6,33.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A407,8760,12.5,33.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A408,8760,16.0,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A410,8747,15.2,31.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A412,8759,13.9,38.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A413,8735,15.4,36.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A414,8109,10.4,34.0,2014-01-01 00:00:00,2014-12-05 13:00:00,2014
A415,7964,14.9,39.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A416,8760,12.1,39.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A418,7900,16.7,40.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A422,5140,20.7,30.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A423,8204,19.8,35.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A424,8488,14.6,36.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A425,8758,16.5,38.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A426,8719,16.5,38.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A427,8691,13.2,32.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A428,8721,15.9,36.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A429,8405,16.3,39.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A430,8760,11.3,31.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A431,6445,17.5,32.8,2014-01-01 11:00:00,2014-12-31 23:00:00,2014
A432,8760,14.8,39.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A433,8747,14.9,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A434,8410,15.7,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A435,7588,16.2,36.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A436,7956,15.8,38.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A437,8758,15.8,31.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A438,7471,18.1,31.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A439,8760,16.4,40.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A440,8760,11.1,37.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A441,8752,15.5,35.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A442,8760,15.7,36.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A443,8760,12.6,37.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A444,8760,15.0,32.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A445,8760,13.7,34.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A446,8759,12.7,36.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A447,8760,13.7,33.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A305,8759,22.0,34.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A306,7885,19.8,38.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A314,8760,16.6,30.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A315,7198,16.9,37.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A319,8760,18.1,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A324,8759,18.7,37.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A325,7971,18.4,37.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A332,8758,18.8,38.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A339,8654,20.3,37.6,2014-01-01 00:00:00,2014-12-31 21:00:00,2014
A342,8760,19.4,38.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A347,8734,18.5,37.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A358,8760,21.7,38.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A359,8759,22.7,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A360,7682,20.6,37.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A203,7996,21.8,34.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A204,7906,15.7,38.7,2014-01-01 00:00:00,2014-12-25 17:00:00,2014
A205,8746,17.6,38.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A206,7271,20.3,38.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A207,8760,19.0,37.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A217,6898,22.4,32.3,2014-01-01 00:00:00,2014-10-15 19:00:00,2014
A218,8756,21.5,31.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A219,8760,22.0,42.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A220,8257,19.7,42.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A221,8760,18.1,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A222,8749,16.8,38.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A223,8758,15.1,41.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A224,8737,15.3,38.8,2014-01-01 00:00:00,2014-12-31 19:00:00,2014
A225,8141,18.8,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A237,7829,17.2,38.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A238,8760,18.5,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A310,8760,17.0,32.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A313,8760,17.0,33.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A320,8319,20.1,32.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A321,8617,18.9,37.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A333,8760,16.3,37.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A334,7577,14.5,35.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A348,8760,14.5,36.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A352,8758,19.0,32.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A301,8595,18.8,35.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A307,8760,18.5,38.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A309,8415,14.0,36.0,2014-01-01 01:00:00,2014-12-31 23:00:00,2014
A322,7616,15.1,32.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A328,8760,16.5,34.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A329,8760,18.2,38.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A341,7527,15.4,33.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A349,8760,15.5,38.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A350,8760,16.9,37.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A351,8700,17.3,38.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A357,8759,17.6,34.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A366,8757,17.4,37.8,2014-01-01 00:00:00,2014-12-31 22:00:00,2014
A308,8760,20.3,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A311,8740,19.9,40.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A312,7542,18.0,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A326,8633,17.3,40.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A330,7941,20.0,39.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A331,8070,16.5,39.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A335,8020,19.1,40.3,2014-01-01 00:00:00,2014-12-31 16:00:00,2014
A336,8286,15.6,39.8,2014-01-01 00:00:00,2014-12-31 17:00:00,2014
A337,7904,14.0,38.1,2014-01-01 00:00:00,2014-12-31 17:00:00,2014
A338,8760,18.7,41.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A343,8226,19.5,40.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A345,8509,14.0,39.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A346,8760,18.7,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A354,7965,15.6,41.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A361,7956,16.2,40.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A362,8760,18.7,39.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A363,8760,19.3,40.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A364,8760,18.5,37.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A365,8079,16.4,39.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A304,8335,20.6,31.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A316,7377,19.4,39.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A317,7117,19.6,37.0,2014-01-01 00:00:00,2014-11-29 05:00:00,2014
A318,8404,19.3,35.7,2014-01-01 00:00:00,2014-12-31 22:00:00,2014
A340,8758,21.1,37.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A344,6883,20.8,32.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A367,7835,17.0,36.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A409,8760,20.6,37.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A417,7961,17.3,35.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A419,8759,14.7,35.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A420,8604,15.6,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A421,8463,19.0,34.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A102,3967,14.1,36.7,2014-07-19 17:00:00,2014-12-31 23:00:00,2014
A104,3908,19.0,36.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A136,6288,16.5,36.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A137,968,20.5,34.5,2014-11-21 15:00:00,2014-12-31 23:00:00,2014
A138,6855,15.5,35.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A140,7664,12.2,36.0,2014-01-01 14:00:00,2014-12-31 23:00:00,2014
A101,8665,22.4,37.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A109,7774,16.9,35.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A110,8430,15.3,37.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A111,8613,18.8,35.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A112,2317,21.7,36.4,2014-09-18 15:00:00,2014-12-31 23:00:00,2014
A113,8759,18.0,37.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A117,8680,20.7,37.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A119,8396,21.7,37.1,2014-01-01 00:00:00,2014-12-19 07:00:00,2014
A120,6400,21.1,36.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A121,8756,21.8,35.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A122,8515,20.7,36.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A123,3262,22.4,33.6,2014-01-01 00:00:00,2014-08-30 17:00:00,2014
A124,8760,21.9,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A125,8760,19.3,38.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A126,8759,19.6,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A128,8760,20.9,36.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A133,4923,21.4,36.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A134,8757,20.4,35.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A242,8470,20.5,35.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A249,8760,21.5,34.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A201,8437,21.8,35.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A202,8679,21.3,36.3,2014-01-01 00:00:00,2014-12-31 22:00:00,2014
A209,8759,20.3,34.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A210,8419,19.0,40.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A211,7492,19.6,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A212,8760,19.2,36.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A213,6291,20.0,36.5,2014-01-01 12:00:00,2014-12-31 23:00:00,2014
A214,8760,18.2,37.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A215,7608,22.5,32.4,2014-01-01 16:00:00,2014-12-31 23:00:00,2014
A226,8750,21.1,34.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A227,8760,21.8,32.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A229,8755,20.8,35.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A230,6071,17.9,32.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A231,4822,21.9,36.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A232,8760,21.0,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A233,8760,16.7,39.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A235,8760,18.5,35.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A236,8468,22.1,35.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A239,5570,21.5,34.0,2014-01-01 00:00:00,2014-08-21 02:00:00,2014
A240,8759,19.2,36.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A241,8686,16.1,38.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A246,8760,20.2,36.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A248,7643,20.0,36.3,2014-01-01 14:00:00,2014-12-31 23:00:00,2014
A925,8207,17.1,37.2,2014-01-01 00:00:00,2014-12-09 13:00:00,2014
A938,8760,11.9,34.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A939,8759,14.5,38.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A940,7221,16.4,37.8,2014-01-01 00:00:00,2014-11-17 15:00:00,2014
A135,8040,21.5,37.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A009,8546,18.5,40.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A010,8760,13.5,40.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A018,6749,17.1,40.1,2014-02-26 16:00:00,2014-12-31 23:00:00,2014
A019,8760,14.8,39.1,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A020,8759,17.9,39.0,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A021,7364,15.5,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A038,8760,17.7,36.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A039,8563,17.8,39.6,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A040,8759,12.9,36.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A041,8456,16.2,38.9,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A043,8645,17.3,36.9,2014-01-01 14:00:00,2014-12-31 23:00:00,2014
A044,8760,20.3,37.2,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A612,8570,13.6,35.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A613,8305,9.7,31.4,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A614,8754,14.6,34.7,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A615,8123,14.1,37.3,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A616,8518,13.9,33.8,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A617,8759,10.9,40.5,2014-01-01 00:00:00,2014-12-31 23:00:00,2014
A622,6822,14.4,38.5,2014-02-20 20:00:00,2014-12-31 20:00:00,2014
